nombre,descripcion,precio,stock,categoria
Mouse v9135,Lote tecnologico 9135,"718,61",153,Licencias
Monitor v9136,Lote tecnologico 9136,"93,88",106,Hardware
Mouse v9137,Lote tecnologico 9137,"438,41",71,Licencias
Laptop v9138,Lote tecnologico 9138,"770,39",156,Software
RAM v9139,Lote tecnologico 9139,"249,45",169,Servicios
Teclado v9140,Lote tecnologico 9140,"1138,29",126,Licencias
Mouse v9141,Lote tecnologico 9141,"73,31",83,Hardware
RAM v9142,Lote tecnologico 9142,"1354,52",72,Servicios
Monitor v9143,Lote tecnologico 9143,"527,92",156,Licencias
Laptop v9144,Lote tecnologico 9144,"319,97",56,Servicios
SSD v9145,Lote tecnologico 9145,"366,68",70,Licencias
Laptop v9146,Lote tecnologico 9146,"628,85",49,Hardware
RAM v9147,Lote tecnologico 9147,"227,3",110,Hardware
Monitor v9148,Lote tecnologico 9148,"1420,15",25,Licencias
Mouse v9149,Lote tecnologico 9149,"588,69",183,Licencias
RAM v9150,Lote tecnologico 9150,"391,03",92,Hardware
Mouse v9151,Lote tecnologico 9151,"257,05",60,Servicios
Laptop v9152,Lote tecnologico 9152,"619,13",137,Servicios
Teclado v9153,Lote tecnologico 9153,"772,41",41,Servicios
Teclado v9154,Lote tecnologico 9154,"1055,74",40,Servicios
Mouse v9155,Lote tecnologico 9155,"1471,36",51,Software
SSD v9156,Lote tecnologico 9156,"818,13",97,Software
Teclado v9157,Lote tecnologico 9157,"910,16",114,Software
Teclado v9158,Lote tecnologico 9158,"830,18",198,Licencias
Laptop v9159,Lote tecnologico 9159,"608,3",56,Licencias
Monitor v9160,Lote tecnologico 9160,"1424,68",103,Servicios
SSD v9161,Lote tecnologico 9161,"947,37",73,Hardware
RAM v9162,Lote tecnologico 9162,"1188,85",171,Software
Laptop v9163,Lote tecnologico 9163,"479,48",10,Software
SSD v9164,Lote tecnologico 9164,"160,62",183,Software
RAM v9165,Lote tecnologico 9165,"1010,31",0,Software
Laptop v9166,Lote tecnologico 9166,"666,17",190,Hardware
Mouse v9167,Lote tecnologico 9167,"1284,72",131,Software
RAM v9168,Lote tecnologico 9168,"1044,53",51,Hardware
Laptop v9169,Lote tecnologico 9169,"1286,76",191,Servicios
SSD v9170,Lote tecnologico 9170,"1216,99",184,Licencias
SSD v9171,Lote tecnologico 9171,"716,12",9,Licencias
Monitor v9172,Lote tecnologico 9172,"1172,59",48,Software
Mouse v9173,Lote tecnologico 9173,"321,26",21,Software
Monitor v9174,Lote tecnologico 9174,"321,67",10,Hardware
Monitor v9175,Lote tecnologico 9175,"1360,53",84,Servicios
Teclado v9176,Lote tecnologico 9176,"387,37",4,Servicios
Teclado v9177,Lote tecnologico 9177,"1403,39",18,Servicios
Monitor v9178,Lote tecnologico 9178,"1262,49",163,Hardware
Teclado v9179,Lote tecnologico 9179,"856,94",178,Licencias
Mouse v9180,Lote tecnologico 9180,"1373,47",12,Licencias
RAM v9181,Lote tecnologico 9181,"516,81",52,Licencias
Monitor v9182,Lote tecnologico 9182,"895,86",159,Software
SSD v9183,Lote tecnologico 9183,"569,47",38,Licencias
Monitor v9184,Lote tecnologico 9184,"1151,57",122,Hardware
Teclado v9185,Lote tecnologico 9185,"889,42",74,Software
Monitor v9186,Lote tecnologico 9186,"982,96",161,Software
Monitor v9187,Lote tecnologico 9187,"1029,36",6,Licencias
Monitor v9188,Lote tecnologico 9188,"1458,5",96,Licencias
Monitor v9189,Lote tecnologico 9189,"705,73",166,Servicios
RAM v9190,Lote tecnologico 9190,"453,54",111,Servicios
Mouse v9191,Lote tecnologico 9191,"331,04",49,Servicios
RAM v9192,Lote tecnologico 9192,"811,76",138,Servicios
RAM v9193,Lote tecnologico 9193,"1368,83",152,Servicios
Monitor v9194,Lote tecnologico 9194,"147,43",92,Hardware
SSD v9195,Lote tecnologico 9195,"955,11",120,Hardware
RAM v9196,Lote tecnologico 9196,"496,37",56,Licencias
RAM v9197,Lote tecnologico 9197,"170,82",26,Licencias
Teclado v9198,Lote tecnologico 9198,"126,89",18,Software
Monitor v9199,Lote tecnologico 9199,"931,58",104,Servicios
RAM v9200,Lote tecnologico 9200,"133,69",19,Servicios
Laptop v9201,Lote tecnologico 9201,"1020,23",108,Hardware
SSD v9202,Lote tecnologico 9202,"111,53",45,Software
Monitor v9203,Lote tecnologico 9203,"870,84",144,Servicios
Mouse v9204,Lote tecnologico 9204,"170,06",183,Hardware
SSD v9205,Lote tecnologico 9205,"504,67",8,Hardware
Teclado v9206,Lote tecnologico 9206,"1306,11",115,Servicios
Teclado v9207,Lote tecnologico 9207,"1487,64",122,Software
RAM v9208,Lote tecnologico 9208,"612,45",85,Servicios
RAM v9209,Lote tecnologico 9209,"470,56",164,Software
Teclado v9210,Lote tecnologico 9210,"1087,65",52,Servicios
RAM v9211,Lote tecnologico 9211,"1424,03",14,Servicios
Teclado v9212,Lote tecnologico 9212,"343,41",29,Servicios
Mouse v9213,Lote tecnologico 9213,"1104,2",111,Licencias
Monitor v9214,Lote tecnologico 9214,"798,03",25,Licencias
Teclado v9215,Lote tecnologico 9215,"585,17",9,Servicios
Teclado v9216,Lote tecnologico 9216,"969,55",71,Licencias
Monitor v9217,Lote tecnologico 9217,"1127,22",180,Hardware
Monitor v9218,Lote tecnologico 9218,"344,09",115,Hardware
Mouse v9219,Lote tecnologico 9219,"696,85",3,Hardware
SSD v9220,Lote tecnologico 9220,"95,34",153,Hardware
Mouse v9221,Lote tecnologico 9221,"504,42",26,Servicios
Teclado v9222,Lote tecnologico 9222,"1448,34",142,Licencias
Mouse v9223,Lote tecnologico 9223,"450,86",76,Licencias
SSD v9224,Lote tecnologico 9224,"362,78",20,Servicios
Monitor v9225,Lote tecnologico 9225,"1345,97",152,Hardware
RAM v9226,Lote tecnologico 9226,"686,12",40,Licencias
RAM v9227,Lote tecnologico 9227,"1339,42",110,Software
Monitor v9228,Lote tecnologico 9228,"657,07",88,Servicios
RAM v9229,Lote tecnologico 9229,"86,14",190,Servicios
RAM v9230,Lote tecnologico 9230,"830,24",47,Software
RAM v9231,Lote tecnologico 9231,"1386,84",50,Hardware
Laptop v9232,Lote tecnologico 9232,"107,8",137,Software
Mouse v9233,Lote tecnologico 9233,"687,56",131,Licencias
Teclado v9234,Lote tecnologico 9234,"1271,71",107,Licencias
Teclado v9235,Lote tecnologico 9235,"1211,03",86,Licencias
Teclado v9236,Lote tecnologico 9236,"1110,23",107,Software
Teclado v9237,Lote tecnologico 9237,"280,07",147,Hardware
Monitor v9238,Lote tecnologico 9238,"841,53",159,Hardware
SSD v9239,Lote tecnologico 9239,"99,64",195,Licencias
Monitor v9240,Lote tecnologico 9240,"308,72",129,Licencias
Laptop v9241,Lote tecnologico 9241,"588,87",57,Hardware
SSD v9242,Lote tecnologico 9242,"714,7",186,Hardware
RAM v9243,Lote tecnologico 9243,"1470,13",17,Hardware
Mouse v9244,Lote tecnologico 9244,"1089,18",1,Servicios
Teclado v9245,Lote tecnologico 9245,"909,82",70,Servicios
Laptop v9246,Lote tecnologico 9246,"529,69",5,Hardware
RAM v9247,Lote tecnologico 9247,"1315,25",110,Hardware
Teclado v9248,Lote tecnologico 9248,"782,63",10,Licencias
Mouse v9249,Lote tecnologico 9249,"873,85",108,Licencias
Laptop v9250,Lote tecnologico 9250,"557,17",4,Software
Teclado v9251,Lote tecnologico 9251,"495,77",123,Hardware
Monitor v9252,Lote tecnologico 9252,"1124,67",184,Servicios
Mouse v9253,Lote tecnologico 9253,"1140,49",13,Hardware
RAM v9254,Lote tecnologico 9254,"182,36",60,Servicios
SSD v9255,Lote tecnologico 9255,"1119,17",5,Hardware
Laptop v9256,Lote tecnologico 9256,"1178,59",86,Licencias
Mouse v9257,Lote tecnologico 9257,"665,43",77,Hardware
Mouse v9258,Lote tecnologico 9258,"146,09",80,Hardware
Laptop v9259,Lote tecnologico 9259,"1094,31",128,Hardware
SSD v9260,Lote tecnologico 9260,"1388,94",78,Software
Teclado v9261,Lote tecnologico 9261,"1286,05",118,Licencias
Laptop v9262,Lote tecnologico 9262,"1418,66",32,Licencias
Mouse v9263,Lote tecnologico 9263,"922,95",29,Software
SSD v9264,Lote tecnologico 9264,"1027,85",191,Licencias
Teclado v9265,Lote tecnologico 9265,"806,41",51,Hardware
SSD v9266,Lote tecnologico 9266,"1055,01",168,Hardware
Mouse v9267,Lote tecnologico 9267,"1187,72",120,Software
Laptop v9268,Lote tecnologico 9268,"952,99",54,Licencias
SSD v9269,Lote tecnologico 9269,"65,32",40,Licencias
RAM v9270,Lote tecnologico 9270,"1392,57",52,Servicios
Mouse v9271,Lote tecnologico 9271,"983,04",82,Servicios
Mouse v9272,Lote tecnologico 9272,"599,74",194,Software
SSD v9273,Lote tecnologico 9273,"1122,4",67,Licencias
SSD v9274,Lote tecnologico 9274,"1205,25",73,Licencias
RAM v9275,Lote tecnologico 9275,"375,88",4,Hardware
Laptop v9276,Lote tecnologico 9276,"880,17",0,Hardware
RAM v9277,Lote tecnologico 9277,"402,98",159,Software
Teclado v9278,Lote tecnologico 9278,"494,07",190,Servicios
Mouse v9279,Lote tecnologico 9279,"628,64",74,Software
RAM v9280,Lote tecnologico 9280,"1429,85",198,Licencias
RAM v9281,Lote tecnologico 9281,"103,43",25,Hardware
Laptop v9282,Lote tecnologico 9282,"802,85",10,Software
Mouse v9283,Lote tecnologico 9283,"877,27",99,Licencias
Mouse v9284,Lote tecnologico 9284,623,44,Servicios
Teclado v9285,Lote tecnologico 9285,"1202,34",184,Servicios
Laptop v9286,Lote tecnologico 9286,"690,87",44,Software
Teclado v9287,Lote tecnologico 9287,"318,82",194,Software
Monitor v9288,Lote tecnologico 9288,"529,22",157,Software
Teclado v9289,Lote tecnologico 9289,"1004,51",60,Licencias
SSD v9290,Lote tecnologico 9290,"59,67",101,Software
Teclado v9291,Lote tecnologico 9291,"1379,57",89,Licencias
SSD v9292,Lote tecnologico 9292,"1029,11",182,Software
Monitor v9293,Lote tecnologico 9293,"189,87",1,Software
Mouse v9294,Lote tecnologico 9294,"677,27",43,Software
Mouse v9295,Lote tecnologico 9295,"547,6",36,Software
Teclado v9296,Lote tecnologico 9296,"1346,78",51,Licencias
Mouse v9297,Lote tecnologico 9297,"1448,18",76,Licencias
Mouse v9298,Lote tecnologico 9298,"669,1",90,Software
RAM v9299,Lote tecnologico 9299,"873,76",164,Servicios
Mouse v9300,Lote tecnologico 9300,"1290,87",55,Licencias
Teclado v9301,Lote tecnologico 9301,"1269,14",65,Hardware
Monitor v9302,Lote tecnologico 9302,"1331,81",60,Licencias
Mouse v9303,Lote tecnologico 9303,"545,42",11,Servicios
Teclado v9304,Lote tecnologico 9304,"378,39",161,Licencias
RAM v9305,Lote tecnologico 9305,"836,17",20,Hardware
Mouse v9306,Lote tecnologico 9306,"739,55",16,Licencias
Monitor v9307,Lote tecnologico 9307,"852,7",78,Servicios
Teclado v9308,Lote tecnologico 9308,"935,56",144,Hardware
RAM v9309,Lote tecnologico 9309,"397,41",146,Servicios
RAM v9310,Lote tecnologico 9310,"1333,19",133,Software
RAM v9311,Lote tecnologico 9311,"1357,09",171,Hardware
Teclado v9312,Lote tecnologico 9312,"932,64",160,Software
Monitor v9313,Lote tecnologico 9313,"456,15",44,Software
RAM v9314,Lote tecnologico 9314,"212,3",28,Servicios
Monitor v9315,Lote tecnologico 9315,"1119,03",71,Hardware
Monitor v9316,Lote tecnologico 9316,"723,66",155,Hardware
Teclado v9317,Lote tecnologico 9317,"738,23",48,Servicios
Monitor v9318,Lote tecnologico 9318,"645,69",76,Licencias
Teclado v9319,Lote tecnologico 9319,"1103,69",174,Servicios
Mouse v9320,Lote tecnologico 9320,"1137,19",187,Hardware
SSD v9321,Lote tecnologico 9321,"410,47",54,Servicios
Laptop v9322,Lote tecnologico 9322,"690,58",157,Servicios
Mouse v9323,Lote tecnologico 9323,"302,47",177,Software
SSD v9324,Lote tecnologico 9324,"1424,12",195,Servicios
SSD v9325,Lote tecnologico 9325,"923,5",117,Hardware
Laptop v9326,Lote tecnologico 9326,"1256,53",48,Licencias
SSD v9327,Lote tecnologico 9327,"945,65",77,Hardware
SSD v9328,Lote tecnologico 9328,"550,28",136,Software
RAM v9329,Lote tecnologico 9329,"376,85",29,Hardware
Mouse v9330,Lote tecnologico 9330,"1265,42",104,Hardware
RAM v9331,Lote tecnologico 9331,"159,96",159,Licencias
Teclado v9332,Lote tecnologico 9332,"1399,77",45,Hardware
SSD v9333,Lote tecnologico 9333,"114,15",47,Servicios
Teclado v9334,Lote tecnologico 9334,"1362,73",19,Hardware
Monitor v9335,Lote tecnologico 9335,"263,67",42,Servicios
Mouse v9336,Lote tecnologico 9336,"1130,8",141,Hardware
RAM v9337,Lote tecnologico 9337,"407,01",125,Servicios
Laptop v9338,Lote tecnologico 9338,"745,08",3,Software
RAM v9339,Lote tecnologico 9339,"712,85",110,Licencias
RAM v9340,Lote tecnologico 9340,"499,12",140,Software
Mouse v9341,Lote tecnologico 9341,"567,68",11,Hardware
Monitor v9342,Lote tecnologico 9342,"603,59",146,Hardware
Teclado v9343,Lote tecnologico 9343,"72,65",17,Software
Teclado v9344,Lote tecnologico 9344,"1291,78",176,Licencias
Laptop v9345,Lote tecnologico 9345,"837,97",139,Licencias
Teclado v9346,Lote tecnologico 9346,"1424,74",12,Licencias
Teclado v9347,Lote tecnologico 9347,"738,96",161,Servicios
SSD v9348,Lote tecnologico 9348,"690,73",188,Hardware
SSD v9349,Lote tecnologico 9349,"511,07",165,Servicios
Monitor v9350,Lote tecnologico 9350,964,124,Hardware
Mouse v9351,Lote tecnologico 9351,"479,13",193,Licencias
SSD v9352,Lote tecnologico 9352,"1301,68",167,Servicios
RAM v9353,Lote tecnologico 9353,"623,54",72,Hardware
RAM v9354,Lote tecnologico 9354,"597,98",170,Servicios
Mouse v9355,Lote tecnologico 9355,"120,51",69,Software
Mouse v9356,Lote tecnologico 9356,"1038,88",25,Software
SSD v9357,Lote tecnologico 9357,"560,78",79,Hardware
Monitor v9358,Lote tecnologico 9358,"1094,69",72,Hardware
RAM v9359,Lote tecnologico 9359,"1254,69",136,Servicios
RAM v9360,Lote tecnologico 9360,"87,8",171,Hardware
SSD v9361,Lote tecnologico 9361,"309,16",88,Servicios
Teclado v9362,Lote tecnologico 9362,"1224,7",19,Software
Monitor v9363,Lote tecnologico 9363,"401,36",194,Hardware
Teclado v9364,Lote tecnologico 9364,"1452,94",24,Licencias
Mouse v9365,Lote tecnologico 9365,"510,09",36,Software
RAM v9366,Lote tecnologico 9366,"508,1",64,Licencias
Teclado v9367,Lote tecnologico 9367,"985,4",106,Licencias
RAM v9368,Lote tecnologico 9368,"1281,45",121,Software
Mouse v9369,Lote tecnologico 9369,"1191,5",96,Software
Mouse v9370,Lote tecnologico 9370,"156,13",183,Licencias
Laptop v9371,Lote tecnologico 9371,"554,52",59,Software
Laptop v9372,Lote tecnologico 9372,"1143,66",138,Licencias
Laptop v9373,Lote tecnologico 9373,"314,26",65,Licencias
Mouse v9374,Lote tecnologico 9374,"943,34",40,Software
SSD v9375,Lote tecnologico 9375,"386,83",128,Licencias
SSD v9376,Lote tecnologico 9376,"1337,49",166,Software
RAM v9377,Lote tecnologico 9377,"1285,2",101,Servicios
SSD v9378,Lote tecnologico 9378,"1172,76",86,Servicios
SSD v9379,Lote tecnologico 9379,"1088,84",197,Licencias
Teclado v9380,Lote tecnologico 9380,"1148,75",5,Licencias
Mouse v9381,Lote tecnologico 9381,"457,76",156,Software
Teclado v9382,Lote tecnologico 9382,"699,26",97,Licencias
Laptop v9383,Lote tecnologico 9383,"1123,44",3,Hardware
RAM v9384,Lote tecnologico 9384,"1215,54",55,Hardware
Monitor v9385,Lote tecnologico 9385,"838,2",78,Servicios
SSD v9386,Lote tecnologico 9386,"1133,04",124,Servicios
RAM v9387,Lote tecnologico 9387,"565,23",159,Hardware
Teclado v9388,Lote tecnologico 9388,"1074,66",172,Servicios
Mouse v9389,Lote tecnologico 9389,"758,47",165,Licencias
Mouse v9390,Lote tecnologico 9390,"895,73",27,Licencias
Teclado v9391,Lote tecnologico 9391,"531,79",195,Licencias
Teclado v9392,Lote tecnologico 9392,"547,59",56,Licencias
RAM v9393,Lote tecnologico 9393,"1438,76",125,Licencias
Teclado v9394,Lote tecnologico 9394,"233,21",90,Licencias
Laptop v9395,Lote tecnologico 9395,"571,87",109,Software
Laptop v9396,Lote tecnologico 9396,"714,14",11,Licencias
Monitor v9397,Lote tecnologico 9397,"1039,06",13,Licencias
RAM v9398,Lote tecnologico 9398,"320,16",3,Servicios
Monitor v9399,Lote tecnologico 9399,"1181,43",183,Licencias
RAM v9400,Lote tecnologico 9400,"521,04",14,Servicios
RAM v9401,Lote tecnologico 9401,"496,55",42,Software
SSD v9402,Lote tecnologico 9402,"621,04",125,Servicios
RAM v9403,Lote tecnologico 9403,"827,13",51,Software
SSD v9404,Lote tecnologico 9404,"232,05",111,Software
Mouse v9405,Lote tecnologico 9405,1360,23,Software
SSD v9406,Lote tecnologico 9406,"781,28",4,Software
Teclado v9407,Lote tecnologico 9407,"795,49",122,Servicios
Monitor v9408,Lote tecnologico 9408,"272,6",101,Hardware
Monitor v9409,Lote tecnologico 9409,"924,47",175,Software
SSD v9410,Lote tecnologico 9410,"1298,2",117,Software
Monitor v9411,Lote tecnologico 9411,"1051,69",147,Hardware
Monitor v9412,Lote tecnologico 9412,"1213,78",65,Hardware
Teclado v9413,Lote tecnologico 9413,"289,19",115,Hardware
Mouse v9414,Lote tecnologico 9414,"1129,76",101,Hardware
Teclado v9415,Lote tecnologico 9415,"1006,52",175,Servicios
Mouse v9416,Lote tecnologico 9416,"174,32",32,Hardware
RAM v9417,Lote tecnologico 9417,"1473,65",174,Hardware
Laptop v9418,Lote tecnologico 9418,"1218,98",186,Hardware
Mouse v9419,Lote tecnologico 9419,"1055,56",178,Servicios
RAM v9420,Lote tecnologico 9420,"1374,25",152,Hardware
SSD v9421,Lote tecnologico 9421,"1424,94",99,Hardware
Laptop v9422,Lote tecnologico 9422,"745,4",87,Servicios
Teclado v9423,Lote tecnologico 9423,"442,24",149,Licencias
Monitor v9424,Lote tecnologico 9424,"1477,38",126,Hardware
Teclado v9425,Lote tecnologico 9425,"868,45",29,Hardware
SSD v9426,Lote tecnologico 9426,"820,38",101,Hardware
RAM v9427,Lote tecnologico 9427,"489,69",152,Servicios
Laptop v9428,Lote tecnologico 9428,"832,26",73,Software
Monitor v9429,Lote tecnologico 9429,"546,95",117,Software
SSD v9430,Lote tecnologico 9430,"768,15",131,Software
RAM v9431,Lote tecnologico 9431,"1420,81",172,Software
SSD v9432,Lote tecnologico 9432,"1463,66",127,Licencias
RAM v9433,Lote tecnologico 9433,"936,34",180,Software
Laptop v9434,Lote tecnologico 9434,"638,75",146,Software
Teclado v9435,Lote tecnologico 9435,"1344,13",26,Licencias
Teclado v9436,Lote tecnologico 9436,"920,49",157,Servicios
RAM v9437,Lote tecnologico 9437,"117,34",133,Hardware
Laptop v9438,Lote tecnologico 9438,"1085,21",17,Software
Teclado v9439,Lote tecnologico 9439,"1423,95",100,Hardware
SSD v9440,Lote tecnologico 9440,"1466,97",75,Software
RAM v9441,Lote tecnologico 9441,"522,35",49,Licencias
RAM v9442,Lote tecnologico 9442,"517,93",152,Hardware
Teclado v9443,Lote tecnologico 9443,"1249,11",182,Licencias
Monitor v9444,Lote tecnologico 9444,"528,89",167,Software
Teclado v9445,Lote tecnologico 9445,"638,78",8,Hardware
RAM v9446,Lote tecnologico 9446,"969,11",56,Licencias
Laptop v9447,Lote tecnologico 9447,"1280,43",134,Hardware
Laptop v9448,Lote tecnologico 9448,"744,76",143,Servicios
SSD v9449,Lote tecnologico 9449,"825,37",22,Licencias
Mouse v9450,Lote tecnologico 9450,"1370,77",11,Licencias
SSD v9451,Lote tecnologico 9451,"429,07",198,Software
Teclado v9452,Lote tecnologico 9452,"1272,43",146,Hardware
Monitor v9453,Lote tecnologico 9453,"1169,69",79,Servicios
Monitor v9454,Lote tecnologico 9454,"1270,6",38,Servicios
Monitor v9455,Lote tecnologico 9455,"581,59",7,Servicios
Teclado v9456,Lote tecnologico 9456,"861,44",72,Software
Monitor v9457,Lote tecnologico 9457,"1026,46",74,Hardware
SSD v9458,Lote tecnologico 9458,"536,31",89,Hardware
RAM v9459,Lote tecnologico 9459,"1424,91",191,Software
Teclado v9460,Lote tecnologico 9460,406,174,Software
Laptop v9461,Lote tecnologico 9461,"886,33",14,Hardware
Mouse v9462,Lote tecnologico 9462,"337,07",165,Licencias
Teclado v9463,Lote tecnologico 9463,"1351,71",65,Hardware
Laptop v9464,Lote tecnologico 9464,"1310,85",64,Hardware
Teclado v9465,Lote tecnologico 9465,"190,69",54,Servicios
Laptop v9466,Lote tecnologico 9466,"1341,38",13,Licencias
Teclado v9467,Lote tecnologico 9467,"651,11",196,Hardware
Mouse v9468,Lote tecnologico 9468,"986,71",146,Licencias
RAM v9469,Lote tecnologico 9469,"96,91",81,Software
RAM v9470,Lote tecnologico 9470,"925,03",189,Software
Monitor v9471,Lote tecnologico 9471,"1345,21",65,Hardware
Mouse v9472,Lote tecnologico 9472,"486,66",111,Servicios
Mouse v9473,Lote tecnologico 9473,"706,41",95,Software
Teclado v9474,Lote tecnologico 9474,"437,5",103,Hardware
Laptop v9475,Lote tecnologico 9475,"971,71",9,Hardware
Laptop v9476,Lote tecnologico 9476,"1126,92",194,Servicios
Monitor v9477,Lote tecnologico 9477,"883,76",98,Licencias
Monitor v9478,Lote tecnologico 9478,"1303,11",46,Licencias
Monitor v9479,Lote tecnologico 9479,"114,67",20,Licencias
RAM v9480,Lote tecnologico 9480,"1182,33",192,Licencias
Monitor v9481,Lote tecnologico 9481,"144,61",13,Software
Monitor v9482,Lote tecnologico 9482,"727,53",187,Hardware
SSD v9483,Lote tecnologico 9483,"1425,75",66,Servicios
SSD v9484,Lote tecnologico 9484,"397,6",184,Servicios
Monitor v9485,Lote tecnologico 9485,"1217,14",1,Servicios
Teclado v9486,Lote tecnologico 9486,"809,28",10,Software
Teclado v9487,Lote tecnologico 9487,"297,45",71,Hardware
Teclado v9488,Lote tecnologico 9488,"137,32",112,Licencias
Teclado v9489,Lote tecnologico 9489,"1204,83",128,Servicios
Mouse v9490,Lote tecnologico 9490,"488,32",69,Software
